Month,Media,UV,PercentReach
November2016,KOLKATA24X7.COM,66.682733494,0.0815274914857523
November2016,KERALAKAUMUDI.COM,66.234185977,0.0809790893438926
November2016,NS7.TV,65.683351834,0.0803056297607228
November2016,NEWSWEEK.COM,65.342913415,0.0798894037176056
November2016,SMH.COM.AU,65.26623057,0.0797956499126059
November2016,RTIINDIA.ORG,64.214537707,0.0785098315839141
November2016,AJITJALANDHAR.COM,64.106717006,0.078378008084453707
November2016,DRUGSUPDATE.COM,63.871339801,0.0780902317430968
November2016,DAIJIWORLD.COM,62.944475489,0.0769570310126285
November2016,MYPETROLPRICE.COM,62.529799311,0.0764500405699784
November2016,CBC-Radio Canada Sites,62.317376562,0.0761903287532449
November2016,DAILYSTAR.CO.UK,62.272234917,0.0761351377782271
November2016,LIPSUM.COM,61.947155999,0.0757376905331793
November2016,THEDAILYBEAST.COM,61.541916778,0.0752422378813659
November2016,NEWSFAST.IN,61.435806898,0.0751125060619732
November2016,NEWSNATION.IN,61.379740091,0.075043957790317
November2016,WorldNews Network,61.001047004,0.0745809609122889
November2016,TRIBUNE.COM.PK,60.624479434,0.0741205627290058
November2016,KHALEEJTIMES.COM,59.691420453,0.072979788286458
November2016,KAIRALINEWSONLINE.COM,59.647934601,0.0729266217133001
November2016,MEDIAONETV.IN,59.4985622,0.0727439963691871
November2016,DAILYEXCELSIOR.COM,59.128235197,0.0722912280136915
November2016,ELITEDAILY.COM,57.272334003,0.0700221703301782
November2016,KHASKHABAR.COM,57.024666123,0.0697193671917944
November2016,POLIMERNEWS.COM,56.461139998,0.0690303901665489
November2016,AKSHAYAPATRA.ORG,55.591199001,0.0679667848895935
November2016,Rogers Digital Media Publishing,55.084565784,0.0673473661417241
November2016,GRAHAKSEVA.COM,54.727175026,0.066910413868576
November2016,SALON.COM,54.6286712,0.0667899813455713
November2016,SAMBADEPAPER.COM,54.1626557,0.0662202225381898
November2016,EPW.IN,53.548634606,0.0654695094691514
November2016,SPH Digital News,53.520274363,0.0654348357335594
November2016,BLASTINGNEWS.COM,52.506666002,0.0641955801918119
November2016,THENEWSISM.COM,51.957792199,0.0635245173550603
November2016,NEWSEPAPERS.COM,51.664297992,0.0631656861373139
November2016,DOOLNEWS.COM,51.4386816,0.0628898435388775
November2016,RASHTRADEEPIKA.COM,49.913092893,0.0610246317546021
November2016,LEGALLYINDIA.COM,48.824475328,0.0596936686309959
November2016,THEDIPLOMAT.COM,48.465220704,0.0592544375622513
November2016,CORPORATELAWREPORTER.COM,48.340106441,0.0591014706474743
November2016,BARTAMANPATRIKA.COM,48.2601201,0.0590036779297321
November2016,LARAZONSANLUIS.COM,48.182761032,0.058909097362511
November2016,TELUGUJOURNALIST.COM,47.590088505,0.0581844854297506
November2016,CAMPAIGNINDIA.IN,46.391540104,0.0567191189182446
November2016,UNIVERSETODAY.COM,45.661614094,0.0558266984452468
November2016,STUFF.CO.NZ,44.794728252,0.0547668284549271
November2016,DOWNTOEARTH.ORG.IN,44.565658611,0.054486763853077
November2016,BIGNEWSLIVE.COM,43.159023795,0.0527669872036192
November2016,ASIANAGE.COM,42.7392499,0.0522537642018412
November2016,ULTRASURFING.COM,42.563285602,0.0520386271332883
November2016,THESTATESMAN.COM,42.470647675,0.0519253663623358
November2016,Torstar Digital,42.10651915,0.0514801763758706
November2016,PRESSREADER.COM,41.279964975,0.0504696165962406
November2016,DESHABHIMANI.COM,41.275870001,0.0504646100084715
November2016,Voice Of America,41.214119544,0.0503891128056197
November2016,NAVATELANGANA.COM,41.112675499,0.0502650855187694
November2016,TAXINDIAONLINE.COM,41.092795313,0.0502407796511194
November2016,TKBSEN.IN,41.069759304,0.0502126154183531
November2016,Boston Globe Media Sites,40.981654618,0.0501048970681693
November2016,THECITIZEN.IN,40.484078399,0.0494965515665308
November2016,Ad Progress Network,40.455467601,0.0494615714979565
November2016,MERINEWS.COM,40.442267419,0.0494454327215563
November2016,NETIAP.COM,40.151710903,0.0490901931768778
November2016,Globe And Mail,39.068226417,0.0477655058466073
November2016,MANCHESTEREVENINGNEWS.CO.UK,39.007251721,0.0476909571028994
November2016,DEKHNEWS.COM,38.929311793,0.0475956663659504
November2016,Zealot Networks,38.719473897,0.0473391148362944
November2016,TIMESALERT.COM,38.386931602,0.0469325427342868
November2016,TELUGUMIRCHI.COM,37.921006225,0.046362894112882
November2016,TELUGU360.COM,37.75338649,0.0461579592549058
November2016,ANDHRABULLETIN.COM,37.610860796,0.0459837048160842
November2016,INFOELECTIONS.COM,37.581239904,0.0459474897886881
November2016,POLITICALCINEMA.COM,37.276355896,0.0455747331984293
November2016,Xinhua News Agency,36.8043308,0.0449976269524974
November2016,AKILANEWS.COM,36.656015975,0.0448162946195406
November2016,NEWSONAIR.COM,36.6253492,0.0447788008770573
November2016,NEWSTIG.COM,36.529735098,0.0446619013818166
November2016,WEATHER-FORECAST.COM,36.470914599,0.0445899863975299
November2016,PTINEWS.COM,35.080411083,0.042889932161274
November2016,Bloomberg.com - View,34.535824657,0.0422241111476084
November2016,GateHouse Digital,34.455030929,0.0421253313042144
November2016,Sky News,34.360066587,0.0420092262170624
November2016,Independent News & Media,34.269234534,0.0418981733396596
November2016,TV5NEWS.IN,34.165257603,0.0417710493015069
November2016,SUCCESS.COM,34.065695558,0.0416493229812028
November2016,SCMP.COM,33.869279222,0.0414091808886123
November2016,Deseret Digital Media,33.705734979,0.0412092287993668
November2016,Foreca,33.440708211,0.0408852023769413
November2016,The Local Europe,33.395327642,0.0408297192892077
November2016,ISIXSIGMA.COM,32.9695715,0.0403091822862512
November2016,NEWSNOW.IN,32.341996204,0.0395418976096878
November2016,CTV,32.164029686,0.0393243125914866
November2016,DAILYDOT.COM,31.564823403,0.0385917123728725
November2016,EPAPERVIJAYAVANI.IN,31.396591625,0.03838602922028
November2016,IJSER.ORG,31.346769796,0.0383251161693781
November2016,SATTRUMUN.COM,31.243944398,0.0381994000158746
November2016,YADTEK.COM,31.221417602,0.0381718583559446
November2016,CARAVANMAGAZINE.IN,31.165070126,0.038102966933396
November2016,LAWZONLINE.COM,30.879165265,0.0377534145845408
November2016,DAINIKSAVERATIMES.COM,30.594793425,0.037405736534323
November2016,CITIZENMATTERS.IN,30.486806864,0.0372737102514878
November2016,WIRALLY.COM,30.428721389,0.0372026939205671
November2016,UNIINDIA.COM,30.272852329,0.0370121256460499
November2016,MediaCorp Network,29.701559637,0.0363136530783785
November2016,Flipboard,29.578982204,0.0361637877369081
November2016,MARINEINSIGHT.COM,29.145065501,0.0356332734874804
November2016,NewsNow Publishing,29.107029041,0.0355867694375365
November2016,Times Online,28.991219765,0.0354451789647358
November2016,DIVYAHIMACHAL.COM,28.925073124,0.035364306909432
November2016,IRISHTIMES.COM,28.673835923,0.0350571398559507
November2016,HOLIDAY-WEATHER.COM,28.653988598,0.0350328741647414
November2016,SAAMANA.COM,28.247406503,0.0345357796913819
November2016,THENATIONAL.AE,28.235133001,0.034520773890369
November2016,NATIONALINTEREST.ORG,28.176655621,0.0344492784094514
November2016,ABDULKALAM.COM,28.128794003,0.0343907619472499
November2016,SMITHSONIANMAG.COM,27.902622962,0.0341142412251186
November2016,China Daily Sites,27.715012297,0.0338848651019158
November2016,ANCHORFREE.US,27.473675133,0.033589802009084103
November2016,Newstracklive,26.960591402,0.032962496748505
November2016,KNOWYOURTIN.COM,26.897180297,0.0328849692079843
November2016,POETSANDQUANTS.COM,26.767837486,0.032726832395499
November2016,BARANDBENCH.COM,26.6527826,0.0325861642532789
November2016,Nikkei,26.574633856,0.0324906182141884
November2016,NEWSWORLDINDIA.IN,26.485380048,0.0323814949270867
November2016,E-PAPERVIEW.COM,26.306127747,0.0321623378878076
November2016,Sputnik Sites,25.888753837,0.0316520491502147
November2016,BA-BAMAIL.COM,25.698687552,0.03141967074249
November2016,WHICH Sites,25.6089221,0.0313099219103684
November2016,DESIBLITZ.COM,25.37360474,0.0310222187365689
November2016,PRAJASAKTI.COM,25.335834383,0.0309760400288678
November2016,COED.COM,24.947299341,0.0305010102022722
November2016,TEHELKA.COM,24.869226377,0.0304055568131524
November2016,ECMWEB.COM,24.695475994,0.0301931265163057
November2016,Tegna,24.335232386,0.0297526862981995
November2016,IFLSCIENCE.COM,24.274687738,0.0296786633387961
November2016,NZHERALD.CO.NZ,24.126430662,0.02949740161079
November2016,2INSPIRELIFE.NET,24.077132202,0.0294371284401008
November2016,E-PAPERVIEW.NET,23.884340378,0.0292014177401023
November2016,Observer Media,23.750450056,0.0290377210600935
November2016,JAPANTIMES.CO.JP,23.665909202,0.0289343599140586
November2016,NAVHINDTIMES.IN,23.628066898,0.0288880932426804
November2016,Lee Enterprises Incorporated,23.627694241,0.0288876376256293
November2016,ASSAMTRIBUNE.COM,23.529346584,0.0287673960376112
November2016,CSMONITOR.COM,23.381871965,0.0285870909553972
November2016,TAMILMURASU.ORG,23.189719325,0.0283521617330825
November2016,BESTMEDIAINFO.COM,23.153617268,0.0283080227185211
November2016,Newsmax.com Sites,23.132542596,0.0282822564511229
November2016,DHARITRI.COM,22.964774997,0.0280771408120004
November2016,INDIARETAILING.COM,22.692671099,0.027744461765041
November2016,THEHILL.COM,22.435637753,0.0274302082419839
November2016,MILLENNIUMPOST.IN,22.4261796,0.0274186445365421
November2016,UNFCCC.INT,22.189426198,0.0271291856323489
November2016,ABC Local,22.157658679,0.0270903461007477
November2016,LENTA.RU,22.08976,0.0270073319727416
November2016,EESANJE.COM,21.737354085,0.0265764742569691
November2016,NAGPURTODAY.IN,21.577166407,0.0263806259635658
November2016,THENORTHEASTTODAY.COM,21.459025501,0.0262361847986141
November2016,NEWKERALA.COM,21.329149603,0.0260773962245172
November2016,Ogden Newspapers Inc.,21.211008693,0.0259329550546751
November2016,COUNTERCURRENTS.ORG,21.149156018,0.0258573328782853
November2016,UDAIPURTIMES.COM,20.964002001,0.0256309602964553
November2016,Nexstar Broadcast,20.584307088,0.0251667385682087
November2016,PROJECTSTODAY.COM,20.581401502,0.0251631861472826
November2016,HELLOAP.COM,20.578359499,0.0251594669405151
November2016,THENEWS.COM.PK,20.550480072,0.0251253810590841
November2016,ANDHRABHOOMI.NET,20.540871077,0.0251136329315405
November2016,MANITHAN.COM,20.480136399,0.0250393776380921
November2016,NYOOOZ.COM,20.169168402,0.0246591826550829
November2016,PBS NewsHour,20.090044512,0.0245624443852147
November2016,NEWSLAUNDRY.COM,20.027095026,0.0244854812282625
November2016,Johnston Press Plc,19.50130808,0.0238426447919429
November2016,WORLDWEATHERONLINE.COM,19.485381599,0.0238231727940794
November2016,THEAUSTRALIAN.COM.AU,19.412936448,0.0237346000688496
November2016,E-PAO.NET,19.349893297,0.0236575223954088
November2016,NATION.COM.PK,19.299748179,0.0235962140856473
November2016,EPAPER-HUB.COM,19.227293731,0.0235076299937406
November2016,EKARMAKSHETRA.COM,18.739770897,0.0229115759387336
November2016,HARIBHOOMI.COM,18.530500997,0.0226557188510513
November2016,UPDATEBRO.COM,18.501890201,0.0226207387849221
November2016,BHADAS4MEDIA.COM,18.0804256,0.0221054486960318
November2016,COLLECTIVE-EVOLUTION.COM,18.0600362,0.0220805202543228
November2016,MAVOO.NET,17.283677301,0.0211313301085139
November2016,ANDHRAWISHESH.COM,17.0652814,0.0208643154103101
November2016,LIVERPOOLECHO.CO.UK,16.873221412,0.0206294994659723
November2016,TRUEACTIVIST.COM,16.691912404,0.0204078278602733
November2016,VAARTHA.COM,16.626415944,0.0203277507277803
November2016,KANTIPURONLINE.COM,16.485801703,0.0201558332652645
November2016,ARABNEWS.COM,16.232214381,0.0198457929122081
November2016,ISLAMWEB.NET,16.227531598,0.0198400676587405
November2016,Military Advantage,15.952363394,0.0195036421369707
November2016,The Seattle Times Company Online Network,15.838092075,0.0193639319976484
November2016,EPUNYANAGARI.COM,15.766192798,0.019276026667643
November2016,YESPUNJAB.COM,15.657652267,0.0191433230912703
November2016,SUDDIMAHITHI.COM,15.558050201,0.0190215478405825
November2016,INDIAWEST.COM,15.498145077,0.018948306774553
November2016,CURIOSITY.COM,15.458266799,0.0188995508852881
November2016,PROBHARAT.COM,15.414340499,0.0188458458126013
November2016,DESHBANDHU.CO.IN,15.407129204,0.0188370291555612
November2016,The Star Online,15.211058479,0.018597309613103
November2016,CNKI.COM.CN,15.132100499,0.0185007741877405
November2016,THESHILLONGTIMES.COM,15.037929502,0.0183856390582423
November2016,NBMCW.COM,15.037929501,0.0183856390570197
November2016,THESANGAIEXPRESS.COM,14.976538598,0.018310581451259
November2016,JEYAMOHAN.IN,14.782701402,0.018073592660931
November2016,DOAJ.ORG,14.660508398,0.0179241973291675
November2016,DEZEEN.COM,14.634922543,0.0178929156095023
November2016,Euronews Sites,14.623527756,0.017878984141018
November2016,GUJARATINFORMATION.NET,14.5858222,0.0178328846601676
November2016,JPOST.COM,14.412374401,0.0176208243078807
November2016,DTNEXT.IN,14.398068998,0.017603334268703
November2016,MIDCINDIA.ORG,13.992037098,0.0171069124734991
November2016,SOOPERARTICLES.COM,13.557277196,0.0165753673140338
November2016,PALPALINDIA.COM,13.43263621,0.0164229790361027
November2016,WeatherBug Property,13.3855455,0.0163654050996814
November2016,Haaretz,13.363439999,0.0163383785224831
November2016,MARKETINGWEEK.COM,13.205424903,0.0161451864663278
November2016,NEWSPAPERDIRECT.COM,13.141468735,0.0160669925221256
November2016,College Publisher Network,12.921586001,0.0157981599955517
November2016,INQUIRER.NET,12.792181699,0.0156399480030803
November2016,ICRISAT.ORG,12.708263998,0.0155373487349444
November2016,THEAGE.COM.AU,12.68543358,0.0155094358613776
November2016,NEWSTATESMAN.COM,12.623913305,0.0154342200831175
November2016,DAILYTIMES.COM.PK,12.551259004,0.0153453916473918
November2016,Cox Media Group - Newspaper,12.494037395,0.0152754314943491
November2016,Associated Press,12.393243899,0.015152199580233
November2016,SCIENCEBLOGS.COM,12.338205226,0.0150849083234221
November2016,Hearst Television,11.941090922,0.014599389339094
November2016,CAMPAIGNLIVE.CO.UK,11.836191606,0.0144711375766971
November2016,BDNEWS24.COM,11.823957253,0.0144561796399452
November2016,DAINIKTRIBUNEONLINE.COM,11.772604341,0.014393394659839
November2016,SCOOPNEST.COM,11.728344994,0.0143392823979889
November2016,TIMESOFISRAEL.COM,11.52438802,0.0140899209877711
November2016,THEDAILYSTAR.NET,11.106428799,0.0135789166385787
November2016,EXPRESSKERALA.COM,10.959677105,0.0133994954172789
November2016,ANINEWS.IN,10.948413696,0.0133857245738651
November2016,PAKISTANTODAY.COM.PK,10.895244201,0.013320718607196
November2016,AHREFS.COM,10.693185599,0.0130736781802216
November2016,ACTIVEHOSTED.COM,10.10559,0.0123552733895895
November2016,WORLDTRUTH.TV,10.070789701,0.012312725927424
November2016,YR.NO,10.060536401,0.0123001900611712
November2016,TRADEREADER.COM,10.0349676,0.0122689291920286
November2016,ELECTRICAL-INSTALLATION.ORG,9.127047346,0.0111588898025308
November2016,SURYAA.COM,8.760450345,0.0107106818135703
November2016,SADDAHAQ.COM,8.4443958,0.0103242679268505
November2016,NATION.CO.KE,8.443104988,0.0103226897572281
November2016,MUBI.COM,8.404521599,0.0102755170221981
November2016,RUBBERBOARD.ORG.IN,8.322202801,0.0101748726012001
November2016,NEWS24.COM,8.066974699,0.00986282620144358
November2016,INDIABLOOMS.COM,7.994320399,0.00977399776694056
November2016,Glacier Media Group,7.617909403,0.00931379101380417
November2016,AFR.COM,7.606645999,0.00930002017650348
November2016,FIRSTTOKNOW.COM,7.193402801,0.00879478172059163
November2016,Epoch Digital Network,6.999565601,0.00855779292537309
October2014,Facebook,49799.084362517,60.8852438553428
October2014,YOUTUBE.COM,37380.294448097004,45.7018110270706
October2014,Network 18,18909.975164644,23.1196710529164
October2014,REDIFF.COM,14626.082491331,17.8821078847651
October2014,Jagran Sites,8609.767019664,10.5264538744109
October2014,India Today Group,8420.245315337,10.29474127705
October2014,NDTV,8101.0950813380005,9.90454254001975
October2014,Yahoo-ABC News Network,7060.366192042,8.63212893998616
October2014,IN.COM*,6201.5826455,7.58216494326814
October2014,HT Media Group,6088.641484769,7.44408107685898
October2014,STAR India,5152.26593877,6.2992517253129
October2014,Dotdash,4923.645038288,6.01973575720904
October2014,ONEINDIA.COM Sites,4669.786960895,5.70936436896812
October2014,The Economic Times,4185.28712221,5.11700627235191
October2014,The Hindu Group,4184.292959376,5.11579079123705
October2014,India Today,3980.851740753,4.86705994879986
October2014,The Indian Express Group,3654.579140501,4.46815328045533
October2014,Bhaskar Group Sites,3455.41524747,4.2246519721562
October2014,INDIANEXPRESS.COM,2840.780027952,3.4731880506508
October2014,FIRSTPOST.COM,2509.390379845,3.06802518883485
October2014,BBC Sites,2278.086818388,2.78522935183913
October2014,DNAINDIA.COM,2028.987735482,2.48067639467091
October2014,MID-DAY.COM,1780.370833697,2.17671296069394
October2014,MSN News,1753.711314034,2.1441185590794
October2014,Mail Online / Daily Mail,1659.127122132,2.02847824836822
October2014,BUSINESS-STANDARD.COM,1649.098471954,2.01621704277692
October2014,HPMG News,1628.206264069,1.99067385884015
October2014,Business Insider,1438.853520241,1.75916783558235
October2014,AMARUJALA.COM,1312.809207684,1.60506382333291
October2014,CNN Network,1286.243158124,1.57258369992423
